match_id,player,tot_score
829729,DR Smith,98.0
829729,BB McCullum,60.0
829729,SK Raina,55.0
829729,F du Plessis,33.0
829729,MS Dhoni,7.0
829729,DJ Bravo,78.0
829729,RA Jadeja,14.0
829729,R Ashwin,4.0
829729,MM Sharma,25.0
829729,IC Pandey,37.0
829729,A Nehra,81.0
829729,LMP Simmons,4.0
829729,PA Patel,2.0
829729,CJ Anderson,9.0
829729,RG Sharma,77.0
829729,Harbhajan Singh,78.0
829729,KA Pollard,123.0
829729,AT Rayudu,40.0
829729,J Suchith,-2.0
829729,R Vinay Kumar,8.0
829729,SL Malinga,27.0
598033,DR Smith,120.0
598033,SR Tendulkar,32.0
598033,KD Karthik,80.0
598033,RG Sharma,15.0
598033,KA Pollard,44.0
598033,AT Rayudu,12.0
598033,Harbhajan Singh,83.0
598033,MG Johnson,31.0
598033,SL Malinga,2.0
598033,DS Kulkarni,83.0
598033,PP Ojha,4.0
598033,CH Gayle,26.0
598033,TM Dilshan,19.0
598033,V Kohli,5.0
598033,AB de Villiers,14.0
598033,SS Tiwary,35.0
598033,KB Arun Karthik,18.0
598033,R Vinay Kumar,57.0
598033,RP Singh,27.0
598033,JD Unadkat,4.0
829715,MA Agarwal,57.0
829715,SS Iyer,53.0
829715,JP Duminy,54.0
829715,Yuvraj Singh,43.0
829715,AD Mathews,65.0
829715,MK Tiwary,4.0
829715,KM Jadhav,16.0
829715,NM Coulter-Nile,0.0
829715,A Mishra,54.0
829715,Imran Tahir,112.0
829715,JD Unadkat,2.0
829715,AM Rahane,59.0
829715,SV Samson,16.0
829715,SPD Smith,16.0
829715,KK Nair,35.0
829715,STR Binny,5.0
829715,DJ Hooda,79.0
829715,JP Faulkner,17.0
829715,CH Morris,70.0
829715,TG Southee,18.0
829715,DS Kulkarni,4.0
829715,PV Tambe,37.0
598027,RV Uthappa,2.0
598027,AJ Finch,26.0
598027,Yuvraj Singh,22.0
598027,SPD Smith,51.0
598027,MR Marsh,67.0
598027,M Manhas,24.0
598027,B Kumar,9.0
598027,IC Pandey,-4.0
598027,AB Dinda,49.0
598027,CH Gayle,292.0
598027,TM Dilshan,50.0
598027,V Kohli,25.0
598027,AB de Villiers,52.0
598027,SS Tiwary,6.0
598027,KB Arun Karthik,24.0
598027,R Vinay Kumar,29.0
598027,M Kartik,37.0
598027,RP Singh,39.0
598027,JD Unadkat,52.0
1082646,SV Samson,2.0
1082646,KK Nair,35.0
1082646,SS Iyer,48.0
1082646,RR Pant,56.0
1082646,MN Samuels,2.0
1082646,CJ Anderson,13.0
1082646,PJ Cummins,65.0
1082646,A Mishra,7.0
1082646,Mohammed Shami,30.0
1082646,S Nadeem,39.0
1082646,Z Khan,42.0
1082646,CH Gayle,61.0
1082646,V Kohli,95.0
1082646,KM Jadhav,34.0
1082646,Sachin Baby,18.0
1082646,SR Watson,45.0
1082646,P Negi,97.0
1082646,HV Patel,75.0
1082646,YS Chahal,4.0
336018,SK Raina,5.0
336018,S Badrinath,76.0
336018,MS Dhoni,55.0
336018,JA Morkel,4.0
336018,Joginder Sharma,29.0
336018,MS Gony,0.0
336018,L Balaji,8.0
336018,M Muralitharan,2.0
336018,ST Jayasuriya,165.0
336018,SR Tendulkar,19.0
336018,RV Uthappa,30.0
336018,DJ Bravo,60.0
336018,AM Nayar,4.0
336018,SM Pollock,43.0
336018,YV Takawale,20.0
336018,A Nehra,4.0
336018,DS Kulkarni,79.0
336024,AC Gilchrist,19.0
336024,RG Sharma,17.0
336024,Y Venugopal Rao,129.0
336024,DB Ravi Teja,49.0
336024,RP Singh,90.0
336024,PP Ojha,6.0
336024,ST Jayasuriya,50.0
336024,SR Tendulkar,31.0
336024,AM Nayar,74.0
336024,RV Uthappa,5.0
336024,DJ Bravo,115.0
336024,PR Shah,32.0
336024,YV Takawale,17.0
336024,A Nehra,4.0
980961,Q de Kock,72.0
980961,RR Pant,102.0
980961,SV Samson,26.0
980961,JP Duminy,19.0
980961,KK Nair,4.0
980961,SW Billings,12.0
980961,CH Morris,37.0
980961,A Mishra,29.0
980961,Mohammed Shami,29.0
980961,Z Khan,29.0
980961,S Nadeem,54.0
980961,DR Smith,30.0
980961,BB McCullum,5.0
980961,AJ Finch,10.0
980961,SK Raina,31.0
980961,KD Karthik,78.0
980961,RA Jadeja,69.0
980961,JP Faulkner,11.0
980961,Ishan Kishan,6.0
980961,P Kumar,2.0
980961,DS Kulkarni,-2.0
980975,DR Smith,62.0
980975,BB McCullum,40.0
980975,SK Raina,27.0
980975,KD Karthik,89.0
980975,AJ Finch,40.0
980975,RA Jadeja,15.0
980975,DJ Bravo,2.0
980975,P Kumar,66.0
980975,DS Kulkarni,29.0
980975,PV Tambe,4.0
980975,RV Uthappa,33.0
980975,G Gambhir,9.0
980975,MK Pandey,10.0
980975,SA Yadav,2.0
980975,Shakib Al Hasan,109.0
980975,YK Pathan,84.0
980975,AD Russell,29.0
980975,GB Hogg,35.0
980975,PP Chawla,29.0
980975,M Morkel,2.0
980975,UT Yadav,2.0
392209,M Vijay,55.0
392209,ML Hayden,58.0
392209,MS Dhoni,78.0
392209,SK Raina,66.0
392209,JA Morkel,66.0
392209,JDP Oram,4.0
392209,S Badrinath,12.0
392209,S Tyagi,33.0
392209,SB Jakati,130.0
392209,L Balaji,4.0
392209,M Muralitharan,68.0
392209,AC Gilchrist,2.0
392209,HH Gibbs,10.0
392209,VVS Laxman,2.0
392209,RG Sharma,29.0
392209,DR Smith,69.0
392209,TL Suman,46.0
392209,Y Venugopal Rao,6.0
392209,RJ Harris,3.0
392209,RP Singh,37.0
392209,PP Ojha,2.0
392221,BB McCullum,118.0
392221,SC Ganguly,17.0
392221,DJ Hussey,54.0
392221,AD Mathews,24.0
392221,WP Saha,16.0
392221,AB Agarkar,23.0
392221,M Kartik,54.0
392221,I Sharma,2.0
392221,JD Ryder,29.0
392221,JH Kallis,40.0
392221,RV Uthappa,11.0
392221,LRPL Taylor,110.0
392221,R Dravid,17.0
392221,MV Boucher,35.0
392221,V Kohli,12.0
392221,B Akhil,25.0
392221,KP Appanna,4.0
392221,R Vinay Kumar,54.0
392221,A Kumble,29.0
392235,G Gambhir,58.0
392235,DA Warner,22.0
392235,V Sehwag,71.0
392235,TM Dilshan,42.0
392235,R Bhatia,31.0
392235,AB de Villiers,19.0
392235,KD Karthik,18.0
392235,A Mishra,16.0
392235,DP Nannes,87.0
392235,PJ Sangwan,58.0
392235,ST Jayasuriya,-4.0
392235,SR Tendulkar,58.0
392235,JP Duminy,15.0
392235,AM Rahane,77.0
392235,AM Nayar,10.0
392235,PR Shah,25.0
392235,Harbhajan Singh,130.0
392235,SL Malinga,27.0
392235,DS Kulkarni,23.0
980949,DR Smith,86.0
980949,BB McCullum,56.0
980949,SK Raina,40.0
980949,KD Karthik,41.0
980949,DJ Bravo,35.0
980949,RA Jadeja,0.0
980949,JP Faulkner,10.0
980949,Ishan Kishan,2.0
980949,P Kumar,2.0
980949,DS Kulkarni,4.0
980949,AM Rahane,78.0
980949,SS Tiwary,5.0
980949,SPD Smith,139.0
980949,MS Dhoni,48.0
980949,NLTC Perera,53.0
980949,JA Morkel,6.0
980949,R Bhatia,29.0
980949,R Ashwin,2.0
980949,M Ashwin,4.0
980949,AB Dinda,52.0
419115,MK Pandey,63.0
419115,JH Kallis,107.0
419115,RV Uthappa,12.0
419115,V Kohli,4.0
419115,R Dravid,12.0
419115,EJG Morgan,4.0
419115,MV Boucher,32.0
419115,P Kumar,83.0
419115,A Kumble,85.0
419115,DW Steyn,8.0
419115,R Vinay Kumar,4.0
419115,NV Ojha,21.0
419115,AA Jhunjhunwala,10.0
419115,YK Pathan,35.0
419115,P Dogra,7.0
419115,SK Warne,8.0
419115,M Morkel,0.0
419115,MM Patel,2.0
419115,SK Trivedi,2.0
734003,DR Smith,73.0
734003,BB McCullum,16.0
734003,SK Raina,6.0
734003,F du Plessis,52.0
734003,R Ashwin,42.0
734003,MS Dhoni,41.0
734003,RA Jadeja,71.0
734003,V Shankar,4.0
734003,IC Pandey,4.0
734003,MM Sharma,79.0
734003,Ankit Sharma,92.0
734003,SR Watson,74.0
734003,AM Rahane,8.0
734003,KK Nair,21.0
734003,STR Binny,30.0
734003,SPD Smith,14.0
734003,JP Faulkner,26.0
734003,DH Yagnik,16.0
734003,R Bhatia,45.0
734003,KK Cooper,29.0
734003,PV Tambe,4.0
419129,M Vijay,70.0
419129,ML Hayden,26.0
419129,SK Raina,27.0
419129,MS Dhoni,39.0
419129,S Badrinath,31.0
419129,JA Morkel,83.0
419129,KB Arun Karthik,7.0
419129,Joginder Sharma,
419129,M Muralitharan,12.0
419129,SB Jakati,62.0
419129,NV Ojha,112.0
419129,YK Pathan,54.0
419129,AA Jhunjhunwala,17.0
419129,P Dogra,10.0
419129,SK Warne,29.0
419129,SW Tait,57.0
419129,SK Trivedi,8.0
548372,UBT Chand,26.0
548372,DA Warner,23.0
548372,Y Venugopal Rao,46.0
548372,DPMD Jayawardene,11.0
548372,LRPL Taylor,78.0
548372,NV Ojha,18.0
548372,AD Russell,38.0
548372,IK Pathan,12.0
548372,P Negi,5.0
548372,UT Yadav,6.0
548372,VR Aaron,27.0
548372,CH Gayle,181.0
548372,TM Dilshan,24.0
548372,V Kohli,104.0
548372,AB de Villiers,12.0
548372,SS Tiwary,20.0
548372,MA Agarwal,12.0
548372,R Vinay Kumar,62.0
548372,Z Khan,77.0
548372,HV Patel,20.0
548372,M Muralitharan,25.0
548366,S Dhawan,93.0
548366,PA Patel,44.0
548366,KC Sangakkara,21.0
548366,CL White,97.0
548366,DT Christian,91.0
548366,AA Jhunjhunwala,4.0
548366,A Mishra,25.0
548366,DW Steyn,54.0
548366,MS Gony,27.0
548366,Mandeep Singh,37.0
548366,SE Marsh,17.0
548366,Azhar Mahmood,
548366,DJ Hussey,91.0
548366,PP Chawla,12.0
548366,Gurkeerat Singh,
548366,P Kumar,29.0
548366,P Awana,33.0
548366,RJ Harris,12.0
734017,MEK Hussey,83.0
734017,LMP Simmons,84.0
734017,KA Pollard,28.0
734017,RG Sharma,63.0
734017,AT Rayudu,28.0
734017,AP Tare,16.0
734017,Harbhajan Singh,60.0
734017,JJ Bumrah,4.0
734017,PP Ojha,54.0
734017,S Gopal,54.0
734017,KK Nair,62.0
734017,UBT Chand,6.0
734017,SR Watson,10.0
734017,SV Samson,6.0
734017,KK Cooper,23.0
734017,Ankit Sharma,60.0
734017,STR Binny,0.0
734017,BJ Hodge,50.0
734017,JP Faulkner,34.0
734017,R Bhatia,9.0
734017,DS Kulkarni,4.0
733977,CH Gayle,46.0
733977,PA Patel,
733977,V Kohli,2.0
733977,AB de Villiers,131.0
733977,Yuvraj Singh,21.0
733977,MA Starc,77.0
733977,HV Patel,30.0
733977,AB Dinda,27.0
733977,VR Aaron,54.0
733977,YS Chahal,4.0
733977,AJ Finch,20.0
733977,S Dhawan,45.0
733977,KL Rahul,11.0
733977,DA Warner,83.0
733977,DJG Sammy,16.0
733977,NV Ojha,30.0
733977,IK Pathan,9.0
733977,KV Sharma,84.0
733977,DW Steyn,2.0
733977,B Kumar,58.0
733977,I Sharma,-2.0
501216,S Sohal,84.0
501216,S Dhawan,39.0
501216,KC Sangakkara,71.0
501216,CL White,39.0
501216,DT Christian,76.0
501216,B Chipli,17.0
501216,DB Ravi Teja,12.0
501216,A Mishra,29.0
501216,DW Steyn,4.0
501216,PP Ojha,29.0
501216,Harmeet Singh,54.0
501216,DA Warner,70.0
501216,V Sehwag,19.0
501216,NV Ojha,6.0
501216,AJ Finch,18.0
501216,Y Venugopal Rao,28.0
501216,IK Pathan,34.0
501216,JR Hopes,46.0
501216,Y Nagar,32.0
501216,M Morkel,14.0
501216,S Nadeem,29.0
501216,AB Dinda,29.0
501202,AC Gilchrist,21.0
501202,SE Marsh,5.0
501202,PC Valthaty,11.0
501202,KD Karthik,2.0
501202,AM Nayar,41.0
501202,R McLaren,104.0
501202,PP Chawla,15.0
501202,P Kumar,30.0
501202,BA Bhatt,4.0
501202,GC Smith,2.0
501202,JD Ryder,88.0
501202,M Manhas,50.0
501202,RV Uthappa,59.0
501202,Yuvraj Singh,
501202,MD Mishra,4.0
501202,R Sharma,20.0
501202,M Kartik,4.0
501202,WD Parnell,31.0
501202,AC Thomas,54.0
729293,DR Smith,61.0
729293,BB McCullum,22.0
729293,SK Raina,99.0
729293,F du Plessis,47.0
729293,MS Dhoni,50.0
729293,RA Jadeja,63.0
729293,M Manhas,19.0
729293,R Ashwin,61.0
729293,BW Hilfenhaus,33.0
729293,MM Sharma,31.0
729293,IC Pandey,56.0
729293,MA Agarwal,14.0
729293,M Vijay,33.0
729293,KD Karthik,35.0
729293,MK Tiwary,2.0
729293,JP Duminy,19.0
729293,LRPL Taylor,11.0
729293,S Nadeem,30.0
729293,Mohammed Shami,
729293,JD Unadkat,80.0
729293,NM Coulter-Nile,4.0
392194,G Gambhir,21.0
392194,V Sehwag,13.0
392194,TM Dilshan,96.0
392194,AB de Villiers,25.0
392194,KD Karthik,19.0
392194,M Manhas,30.0
392194,A Mishra,41.0
392194,DL Vettori,29.0
392194,DP Nannes,29.0
392194,PJ Sangwan,37.0
392194,A Nehra,54.0
392194,JH Kallis,4.0
392194,RV Uthappa,7.0
392194,KP Pietersen,55.0
392194,LRPL Taylor,38.0
392194,V Kohli,27.0
392194,MV Boucher,54.0
392194,B Akhil,39.0
392194,R Vinay Kumar,4.0
392194,Pankaj Singh,55.0
392194,A Kumble,6.0
392194,KP Appanna,29.0
729287,MEK Hussey,22.0
729287,AP Tare,23.0
729287,AT Rayudu,40.0
729287,RG Sharma,6.0
729287,KA Pollard,7.0
729287,CJ Anderson,24.0
729287,Harbhajan Singh,27.0
729287,Z Khan,54.0
729287,SL Malinga,31.0
729287,PP Ojha,3.0
729287,JJ Bumrah,5.0
729287,PA Patel,76.0
729287,V Kohli,10.0
729287,Yuvraj Singh,
729287,AB de Villiers,70.0
729287,JA Morkel,29.0
729287,AB Dinda,35.0
729287,MA Starc,56.0
729287,YS Chahal,66.0
729287,VR Aaron,54.0
392181,PA Patel,2.0
392181,ML Hayden,72.0
392181,SK Raina,13.0
392181,MS Dhoni,53.0
392181,JDP Oram,39.0
392181,S Badrinath,2.0
392181,Joginder Sharma,47.0
392181,MS Gony,62.0
392181,R Ashwin,12.0
392181,ST Jayasuriya,85.0
392181,SR Tendulkar,86.0
392181,S Dhawan,28.0
392181,JP Duminy,14.0
392181,DJ Bravo,43.0
392181,AM Nayar,47.0
392181,Harbhajan Singh,44.0
392181,Z Khan,14.0
392181,PR Shah,12.0
392181,SL Malinga,85.0
392195,RS Bopara,17.0
392195,K Goel,12.0
392195,KC Sangakkara,97.0
392195,Yuvraj Singh,10.0
392195,DPMD Jayawardene,11.0
392195,IK Pathan,99.0
392195,PP Chawla,63.0
392195,RR Powar,22.0
392195,VRV Singh,8.0
392195,SA Asnodkar,11.0
392195,GC Smith,6.0
392195,YK Pathan,16.0
392195,AD Mascarenhas,9.0
392195,RA Jadeja,51.0
392195,AS Raut,5.0
392195,SK Warne,39.0
392195,M Rawat,16.0
392195,MM Patel,62.0
501203,S Dhawan,20.0
501203,B Chipli,60.0
501203,KC Sangakkara,22.0
501203,JP Duminy,29.0
501203,DT Christian,32.0
501203,DB Ravi Teja,21.0
501203,DW Steyn,43.0
501203,A Mishra,73.0
501203,I Sharma,3.0
501203,PP Ojha,4.0
501203,JH Kallis,106.0
501203,MS Bisla,26.0
501203,G Gambhir,37.0
501203,MK Tiwary,40.0
501203,YK Pathan,30.0
501203,EJG Morgan,4.0
501203,RN ten Doeschate,12.0
501203,Iqbal Abdulla,79.0
501203,R Bhatia,54.0
501203,L Balaji,4.0
501203,JD Unadkat,52.0
729279,G Gambhir,2.0
729279,JH Kallis,103.0
729279,MK Pandey,86.0
729279,RV Uthappa,29.0
729279,YK Pathan,8.0
729279,Shakib Al Hasan,38.0
729279,SA Yadav,20.0
729279,PP Chawla,31.0
729279,R Vinay Kumar,4.0
729279,SP Narine,114.0
729279,M Morkel,33.0
729279,MEK Hussey,1.0
729279,AP Tare,32.0
729279,AT Rayudu,56.0
729279,RG Sharma,49.0
729279,KA Pollard,8.0
729279,CJ Anderson,10.0
729279,Harbhajan Singh,2.0
729279,CM Gautam,12.0
729279,SL Malinga,114.0
729279,Z Khan,31.0
729279,PP Ojha,2.0
548367,HH Gibbs,6.0
548367,SR Tendulkar,2.0
548367,RG Sharma,10.0
548367,KD Karthik,27.0
548367,AT Rayudu,107.0
548367,DR Smith,21.0
548367,KA Pollard,100.0
548367,Harbhajan Singh,25.0
548367,SL Malinga,12.0
548367,RP Singh,31.0
548367,MM Patel,23.0
548367,CH Gayle,6.0
548367,TM Dilshan,65.0
548367,V Kohli,15.0
548367,SS Tiwary,34.0
548367,AB de Villiers,19.0
548367,MA Agarwal,90.0
548367,R Vinay Kumar,36.0
548367,Z Khan,30.0
548367,HV Patel,37.0
548367,M Muralitharan,33.0
548367,KP Appanna,12.0
548373,S Dhawan,52.0
548373,JP Duminy,28.0
548373,CL White,5.0
548373,CA Lynn,19.0
548373,PA Patel,15.0
548373,A Ashish Reddy,16.0
548373,A Mishra,56.0
548373,DW Steyn,66.0
548373,MS Gony,29.0
548373,R Dravid,48.0
548373,AM Rahane,11.0
548373,SR Watson,28.0
548373,STR Binny,37.0
548373,OA Shah,49.0
548373,AL Menaria,27.0
548373,J Botha,32.0
548373,SP Goswami,7.0
548373,SW Tait,2.0
548373,SK Trivedi,56.0
419128,DA Warner,44.0
419128,V Sehwag,26.0
419128,AB de Villiers,68.0
419128,KD Karthik,38.0
419128,KM Jadhav,71.0
419128,M Manhas,4.0
419128,A Mishra,64.0
419128,DP Nannes,8.0
419128,UT Yadav,37.0
419128,PJ Sangwan,29.0
419128,MK Pandey,49.0
419128,JH Kallis,32.0
419128,RV Uthappa,22.0
419128,R Dravid,5.0
419128,EJG Morgan,23.0
419128,V Kohli,56.0
419128,MV Boucher,6.0
419128,R Vinay Kumar,39.0
419128,P Kumar,-4.0
419128,DW Steyn,34.0
419128,A Kumble,5.0
733989,AM Rahane,18.0
733989,KK Nair,19.0
733989,SV Samson,43.0
733989,SR Watson,91.0
733989,STR Binny,14.0
733989,SPD Smith,24.0
733989,R Bhatia,85.0
733989,JP Faulkner,10.0
733989,KW Richardson,5.0
733989,DS Kulkarni,10.0
733989,PV Tambe,34.0
733989,S Dhawan,44.0
733989,AJ Finch,22.0
733989,KL Rahul,24.0
733989,NV Ojha,38.0
733989,DA Warner,26.0
733989,MC Henriques,39.0
733989,IK Pathan,60.0
733989,KV Sharma,29.0
733989,DW Steyn,72.0
733989,A Mishra,8.0
733989,B Kumar,124.0
419114,TM Dilshan,32.0
419114,V Sehwag,34.0
419114,AB de Villiers,17.0
419114,MF Maharoof,82.0
419114,KD Karthik,35.0
419114,M Manhas,13.0
419114,A Mishra,28.0
419114,PJ Sangwan,29.0
419114,DP Nannes,1.0
419114,G Gambhir,4.0
419114,ST Jayasuriya,66.0
419114,SR Tendulkar,86.0
419114,AP Tare,49.0
419114,SS Tiwary,83.0
419114,AT Rayudu,53.0
419114,KA Pollard,41.0
419114,DJ Bravo,67.0
419114,R Sathish,12.0
419114,Harbhajan Singh,52.0
419114,Z Khan,2.0
419114,SL Malinga,25.0
392234,GJ Bailey,22.0
392234,PA Patel,50.0
392234,SK Raina,88.0
392234,S Badrinath,8.0
392234,MS Dhoni,6.0
392234,JDP Oram,38.0
392234,MS Gony,17.0
392234,R Ashwin,73.0
392234,L Balaji,6.0
392234,M Muralitharan,61.0
392234,S Sohal,7.0
392234,LA Pomersbach,41.0
392234,Yuvraj Singh,
392234,KC Sangakkara,15.0
392234,IK Pathan,85.0
392234,B Lee,23.0
392234,PP Chawla,33.0
392234,RR Powar,41.0
392234,S Sreesanth,56.0
392220,TL Suman,46.0
392220,AC Gilchrist,40.0
392220,RG Sharma,90.0
392220,A Symonds,38.0
392220,DR Smith,67.0
392220,WPUJC Vaas,80.0
392220,Y Venugopal Rao,22.0
392220,DB Ravi Teja,20.0
392220,RP Singh,31.0
392220,PP Ojha,29.0
392220,GC Smith,5.0
392220,SA Asnodkar,56.0
392220,NV Ojha,34.0
392220,YK Pathan,85.0
392220,RA Jadeja,81.0
392220,AS Raut,13.0
392220,M Morkel,13.0
392220,SK Warne,25.0
392220,SK Trivedi,26.0
392220,MM Patel,9.0
392208,ST Jayasuriya,70.0
392208,SR Tendulkar,13.0
392208,AM Rahane,2.0
392208,JP Duminy,5.0
392208,DJ Bravo,63.0
392208,AM Nayar,45.0
392208,S Dhawan,4.0
392208,PR Shah,4.0
392208,Harbhajan Singh,4.0
392208,Z Khan,29.0
392208,SL Malinga,12.0
392208,JH Kallis,92.0
392208,RV Uthappa,98.0
392208,R Dravid,12.0
392208,V Kohli,4.0
392208,MV Boucher,12.0
392208,RE van der Merwe,27.0
392208,P Kumar,14.0
392208,R Vinay Kumar,12.0
392208,A Kumble,2.0
336025,PA Patel,23.0
336025,SK Raina,4.0
336025,S Badrinath,4.0
336025,MS Dhoni,4.0
336025,JA Morkel,4.0
336025,MS Gony,16.0
336025,L Balaji,27.0
336025,M Muralitharan,0.0
336025,SC Ganguly,6.0
336025,DB Das,36.0
336025,DJ Hussey,2.0
336025,LR Shukla,19.0
336025,WP Saha,20.0
336025,AB Agarkar,4.0
336025,I Sharma,4.0
336025,AB Dinda,6.0
336031,AC Gilchrist,70.0
336031,DB Ravi Teja,4.0
336031,DPMD Jayawardene,20.0
336031,HH Gibbs,65.0
336031,KC Sangakkara,73.0
336031,LA Pomersbach,19.0
336031,PP Chawla,31.0
336031,PP Ojha,54.0
336031,RG Sharma,106.0
336031,RP Singh,8.0
336031,RR Powar,31.0
336031,S Sreesanth,29.0
336031,SE Marsh,81.0
336031,VRV Singh,27.0
336031,Y Venugopal Rao,0.0
336031,Yuvraj Singh,23.0
336019,SE Marsh,168.0
336019,JR Hopes,128.0
336019,Yuvraj Singh,67.0
336019,LA Pomersbach,5.0
336019,KC Sangakkara,4.0
336019,RR Powar,4.0
336019,PP Chawla,79.0
336019,IK Pathan,35.0
336019,VRV Singh,4.0
336019,S Sreesanth,23.0
336019,M Kaif,5.0
336019,SR Watson,56.0
336019,YK Pathan,87.0
336019,M Rawat,31.0
336019,Pankaj Singh,-1.0
336019,SK Trivedi,-2.0
336019,MM Patel,2.0
1082647,LMP Simmons,3.0
1082647,PA Patel,73.0
1082647,RG Sharma,5.0
1082647,AT Rayudu,2.0
1082647,KA Pollard,12.0
1082647,HH Pandya,
1082647,KH Pandya,23.0
1082647,MJ McClenaghan,37.0
1082647,KV Sharma,33.0
1082647,JJ Bumrah,22.0
1082647,SL Malinga,42.0
1082647,AM Rahane,75.0
1082647,RA Tripathi,2.0
1082647,SPD Smith,21.0
1082647,MK Tiwary,78.0
1082647,MS Dhoni,62.0
1082647,DT Christian,28.0
1082647,Washington Sundar,83.0
1082647,SN Thakur,77.0
1082647,JD Unadkat,37.0
598026,M Vijay,7.0
598026,MEK Hussey,123.0
598026,SK Raina,71.0
598026,MS Dhoni,34.0
598026,RA Jadeja,-4.0
598026,DJ Bravo,69.0
598026,CH Morris,1.0
598026,S Badrinath,4.0
598026,R Ashwin,64.0
598026,MM Sharma,2.0
598026,SR Watson,139.0
598026,AM Rahane,21.0
598026,DH Yagnik,12.0
598026,R Dravid,10.0
598026,STR Binny,51.0
598026,BJ Hodge,14.0
598026,JP Faulkner,81.0
598026,KK Cooper,-2.0
598026,SK Trivedi,0.0
598032,R Dravid,46.0
598032,AM Rahane,21.0
598032,SR Watson,147.0
598032,STR Binny,39.0
598032,BJ Hodge,12.0
598032,DH Yagnik,12.0
598032,Sachin Baby,4.0
598032,JP Faulkner,147.0
598032,KK Cooper,41.0
598032,SK Trivedi,4.0
598032,S Dhawan,2.0
598032,KC Sangakkara,17.0
598032,GH Vihari,16.0
598032,KV Sharma,11.0
598032,NLTC Perera,34.0
598032,DJG Sammy,84.0
598032,A Mishra,25.0
598032,A Ashish Reddy,19.0
598032,DW Steyn,65.0
598032,I Sharma,-2.0
598018,RV Uthappa,42.0
598018,AJ Finch,31.0
598018,TL Suman,17.0
598018,SPD Smith,19.0
598018,AD Mathews,25.0
598018,MR Marsh,54.0
598018,AM Nayar,10.0
598018,MK Pandey,20.0
598018,B Kumar,81.0
598018,R Sharma,54.0
598018,AB Dinda,27.0
598018,PA Patel,18.0
598018,Q de Kock,14.0
598018,GH Vihari,5.0
598018,CL White,2.0
598018,KV Sharma,36.0
598018,NLTC Perera,83.0
598018,A Mishra,149.0
598018,A Ashish Reddy,41.0
598018,DW Steyn,42.0
598018,I Sharma,31.0
598024,DPMD Jayawardene,81.0
598024,V Sehwag,124.0
598024,DA Warner,20.0
598024,Y Venugopal Rao,4.0
598024,KM Jadhav,4.0
598024,RE van der Merwe,29.0
598024,IK Pathan,4.0
598024,AD Russell,12.0
598024,AB Agarkar,-2.0
598024,S Nadeem,6.0
598024,UT Yadav,62.0
598024,DR Smith,5.0
598024,SR Tendulkar,73.0
598024,KD Karthik,6.0
598024,RG Sharma,100.0
598024,KA Pollard,26.0
598024,AT Rayudu,6.0
598024,Harbhajan Singh,2.0
598024,JJ Bumrah,-2.0
598024,MM Patel,2.0
598024,SL Malinga,29.0
598030,MEK Hussey,58.0
598030,M Vijay,32.0
598030,SK Raina,21.0
598030,MS Dhoni,102.0
598030,DJ Bravo,69.0
598030,RA Jadeja,5.0
598030,CH Morris,10.0
598030,S Badrinath,4.0
598030,R Ashwin,31.0
598030,MM Sharma,54.0
598030,Q de Kock,29.0
598030,S Dhawan,85.0
598030,GH Vihari,6.0
598030,CL White,6.0
598030,A Mishra,104.0
598030,DJG Sammy,31.0
598030,A Ashish Reddy,56.0
598030,KV Sharma,18.0
598030,DW Steyn,23.0
598030,I Sharma,29.0
1082645,MJ Guptill,2.0
1082645,WP Saha,19.0
1082645,SE Marsh,16.0
1082645,EJG Morgan,9.0
1082645,R Tewatia,13.0
1082645,GJ Maxwell,2.0
1082645,AR Patel,54.0
1082645,MM Sharma,6.0
1082645,I Sharma,5.0
1082645,Sandeep Sharma,4.0
1082645,AM Rahane,49.0
1082645,RA Tripathi,38.0
1082645,SPD Smith,35.0
1082645,BA Stokes,10.0
1082645,MK Tiwary,12.0
1082645,MS Dhoni,28.0
1082645,DT Christian,64.0
1082645,Washington Sundar,4.0
1082645,SN Thakur,83.0
1082645,JD Unadkat,74.0
336027,AB Agarkar,8.0
336027,AB Dinda,4.0
336027,DB Das,40.0
336027,DJ Hussey,17.0
336027,GC Smith,32.0
336027,I Sharma,31.0
336027,LR Shukla,22.0
336027,M Kaif,58.0
336027,M Rawat,8.0
336027,MM Patel,64.0
336027,RA Jadeja,12.0
336027,SA Asnodkar,26.0
336027,SC Ganguly,59.0
336027,SK Trivedi,29.0
336027,SK Warne,4.0
336027,SR Watson,25.0
336027,WP Saha,33.0
336027,YK Pathan,88.0
336033,GC Smith,120.0
336033,JA Morkel,147.0
336033,L Balaji,-2.0
336033,M Kaif,31.0
336033,M Muralitharan,12.0
336033,MM Patel,23.0
336033,MS Dhoni,34.0
336033,MS Gony,2.0
336033,PA Patel,83.0
336033,Pankaj Singh,4.0
336033,S Badrinath,13.0
336033,SA Asnodkar,54.0
336033,SK Raina,82.0
336033,SK Warne,54.0
336033,YK Pathan,7.0
392236,AC Gilchrist,33.0
392236,HH Gibbs,91.0
392236,TL Suman,25.0
392236,A Symonds,56.0
392236,RG Sharma,17.0
392236,Y Venugopal Rao,12.0
392236,RJ Harris,8.0
392236,RP Singh,31.0
392236,PP Ojha,54.0
392236,JH Kallis,9.0
392236,MK Pandey,160.0
392236,RE van der Merwe,73.0
392236,R Dravid,10.0
392236,LRPL Taylor,5.0
